  27.000         49.89	    21.190
  27.025         55.67	    22.383
  27.050         55.67	    22.383
  27.075         56.44	    22.539
  27.100         59.56	    23.152
  27.125         67.22	    24.597
  27.150         63.56	    23.917
  27.175         67.89	    24.718
  27.200         71.11	    25.298
  27.225         72.44	    25.534
  27.250         82.22	    27.203
  27.275         87.56	    28.071
  27.300         90.56	    28.548
  27.325        104.22	    30.627
  27.350        110.67	    31.559
  27.375        119.44	    32.787
  27.400        148.33	    36.538
  27.425        161.11	    38.079
  27.450        197.78	    42.190
  27.475        237.00	    46.184
  27.500        285.33	    50.675
  27.525        332.89	    54.736
  27.550        408.78	    60.655
  27.575        485.78	    66.121
  27.600        658.56	    76.987
  27.625        829.44	    86.400
  27.650       1098.56	    99.433
  27.675       1372.11	   111.126
  27.700       1779.33	   126.546
  27.725       2429.89	   147.882
  27.750       3082.44	   166.559
  27.775       4178.00	   193.912
  27.800       5662.89	   225.757
  27.825       6895.22	   249.112
  27.850       8274.44	   272.892
  27.875       7816.33	   265.230
  27.900       6735.00	   246.201
  27.925       5343.67	   219.301
  27.950       3566.44	   179.159
  27.975       2325.11	   144.658
  28.000       1324.67	   109.188
  28.025        774.89	    83.510
  28.050        504.44	    67.380
  28.075        361.67	    57.053
  28.100        268.89	    49.193
  28.125        218.44	    44.340
  28.150        183.11	    40.596
  28.175        164.00	    38.419
  28.200        141.78	    35.721
  28.225        124.11	    33.422
  28.250        111.89	    31.733
  28.275        103.33	    30.496
  28.300         98.33	    29.749
  28.325         89.78	    28.425
  28.350         88.11	    28.160
  28.375         75.11	    26.000
  28.400         72.78	    25.593
  28.425         66.89	    24.536
  28.450         68.67	    24.860
  28.475         62.44	    23.707
  28.500         61.67	    23.558
  28.525         60.00	    23.238
  28.550         57.33	    22.716
  28.575         51.44	    21.517
  28.600         56.56	    22.561
  28.625         48.89	    20.976
  28.650         47.67	    20.712
  28.675         47.78	    20.736
  28.700         44.00	    19.900
  28.725         38.89	    18.708
  28.750         41.67	    19.365
  28.775         42.56	    19.570
  28.800         36.89	    18.221
  28.825         40.56	    19.105
  28.850         37.22	    18.303
  28.875         35.67	    17.916
  28.900         37.78	    18.439
  28.925         37.67	    18.412
  28.950         37.22	    18.303
  28.975         30.89	    16.673
  29.000         37.44	    18.358
  29.025         31.67	    16.882
  29.050         33.89	    17.464
  29.075         31.33	    16.793
  29.100         32.22	    17.029
  29.125         33.33	    17.321
  29.150         34.11	    17.521
  29.175         35.11	    17.776
  29.200         33.22	    17.292
  29.225         31.89	    16.941
  29.250         31.22	    16.763
  29.275         33.11	    17.263
  29.300         31.33	    16.793
  29.325         29.11	    16.186
  29.350         29.78	    16.371
  29.375         32.78	    17.176
  29.400         33.22	    17.292
  29.425         29.44	    16.279
  29.450         29.56	    16.310
  29.475         29.33	    16.248
  29.500         31.56	    16.852
  29.525         29.33	    16.248
  29.550         29.56	    16.310
  29.575         25.44	    15.133
  29.600         30.67	    16.613
  29.625         30.78	    16.643
  29.650         33.00	    17.234
  29.675         31.11	    16.733
  29.700         29.56	    16.310
  29.725         29.44	    16.279
  29.750         29.56	    16.310
  29.775         26.44	    15.427
  29.800         28.33	    15.969
  29.825         29.89	    16.401
  29.850         25.22	    15.067
  29.875         30.22	    16.492
  29.900         33.44	    17.349
  29.925         28.44	    16.000
  29.950         25.33	    15.100
  29.975         28.22	    15.937
  30.000         29.33	    16.248
  30.025         28.56	    16.031
  30.050         26.11	    15.330
  30.075         27.44	    15.716
  30.100         27.67	    15.780
  30.125         27.11	    15.620
  30.150         26.22	    15.362
  30.175         27.22	    15.652
  30.200         26.78	    15.524
  30.225         25.89	    15.264
  30.250         26.44	    15.427
  30.275         27.11	    15.620
  30.300         22.89	    14.353
  30.325         26.11	    15.330
  30.350         29.89	    16.401
  30.375         26.67	    15.492
  30.400         27.78	    15.811
  30.425         27.44	    15.716
  30.450         26.89	    15.556
  30.475         25.67	    15.199
  30.500         27.56	    15.748
  30.525         26.00	    15.297
  30.550         26.00	    15.297
  30.575         26.11	    15.330
  30.600         28.33	    15.969
  30.625         25.89	    15.264
  30.650         23.78	    14.629
  30.675         27.11	    15.620
  30.700         25.11	    15.033
  30.725         25.89	    15.264
  30.750         24.22	    14.765
  30.775         26.11	    15.330
  30.800         23.56	    14.560
  30.825         25.22	    15.067
  30.850         25.67	    15.199
  30.875         23.56	    14.560
  30.900         25.78	    15.232
  30.925         24.44	    14.832
  30.950         29.00	    16.155
  30.975         28.56	    16.031
  31.000         25.78	    15.232
  31.025         24.22	    14.765
  31.050         26.00	    15.297
  31.075         25.22	    15.067
  31.100         25.78	    15.232
  31.125         24.11	    14.731
  31.150         27.56	    15.748
  31.175         26.89	    15.556
  31.200         27.22	    15.652
  31.225         28.67	    16.062
  31.250         23.11	    14.422
  31.275         26.56	    15.460
  31.300         25.56	    15.166
  31.325         24.22	    14.765
  31.350         23.33	    14.491
  31.375         25.67	    15.199
  31.400         23.78	    14.629
  31.425         27.11	    15.620
  31.450         26.11	    15.330
  31.475         23.89	    14.663
  31.500         27.89	    15.843
  31.525         24.78	    14.933
  31.550         27.56	    15.748
  31.575         27.56	    15.748
  31.600         28.56	    16.031
  31.625         25.67	    15.199
  31.650         26.11	    15.330
  31.675         30.67	    16.613
  31.700         29.00	    16.155
  31.725         25.78	    15.232
  31.750         27.67	    15.780
  31.775         26.44	    15.427
  31.800         26.78	    15.524
  31.825         27.00	    15.588
  31.850         27.00	    15.588
  31.875         28.11	    15.906
  31.900         27.89	    15.843
  31.925         25.56	    15.166
  31.950         26.89	    15.556
  31.975         28.78	    16.093
  32.000         28.56	    16.031
  32.025         26.67	    15.492
  32.050         27.78	    15.811
  32.075         29.33	    16.248
  32.100         32.67	    17.146
  32.125         29.78	    16.371
  32.150         34.44	    17.607
  32.175         38.67	    18.655
  32.200         48.44	    20.881
  32.225         54.00	    22.045
  32.250         62.67	    23.749
  32.275         66.67	    24.495
  32.300         61.78	    23.580
  32.325         63.22	    23.854
  32.350         53.78	    22.000
  32.375         46.78	    20.518
  32.400         40.11	    19.000
  32.425         34.33	    17.578
  32.450         34.78	    17.692
  32.475         28.11	    15.906
  32.500         28.00	    15.875
  32.525         27.33	    15.684
  32.550         25.33	    15.100
  32.575         24.00	    14.697
  32.600         24.78	    14.933
  32.625         25.33	    15.100
  32.650         24.67	    14.900
  32.675         22.56	    14.248
  32.700         26.33	    15.395
  32.725         25.00	    15.000
  32.750         25.11	    15.033
  32.775         26.67	    15.492
  32.800         23.44	    14.526
  32.825         23.56	    14.560
  32.850         24.33	    14.799
  32.875         24.00	    14.697
  32.900         22.44	    14.213
  32.925         22.89	    14.353
  32.950         24.22	    14.765
  32.975         21.44	    13.892
  33.000         25.56	    15.166
  33.025         23.00	    14.387
  33.050         25.00	    15.000
  33.075         24.11	    14.731
  33.100         24.56	    14.866
  33.125         25.89	    15.264
  33.150         23.56	    14.560
  33.175         23.56	    14.560
  33.200         24.56	    14.866
  33.225         23.89	    14.663
  33.250         25.89	    15.264
  33.275         21.67	    13.964
  33.300         26.67	    15.492
  33.325         23.44	    14.526
  33.350         22.00	    14.071
  33.375         26.11	    15.330
  33.400         23.00	    14.387
  33.425         22.67	    14.283
  33.450         25.56	    15.166
  33.475         20.33	    13.528
  33.500         21.56	    13.928
  33.525         20.89	    13.711
  33.550         23.67	    14.595
  33.575         21.11	    13.784
  33.600         21.89	    14.036
  33.625         24.89	    14.967
  33.650         24.78	    14.933
  33.675         23.56	    14.560
  33.700         22.56	    14.248
  33.725         24.44	    14.832
  33.750         23.78	    14.629
  33.775         23.00	    14.387
  33.800         22.11	    14.107
  33.825         24.56	    14.866
  33.850         23.44	    14.526
  33.875         22.33	    14.177
  33.900         23.00	    14.387
  33.925         21.44	    13.892
  33.950         22.78	    14.318
  33.975         20.89	    13.711
  34.000         24.11	    14.731
  34.025         22.67	    14.283
  34.050         25.67	    15.199
  34.075         21.22	    13.820
  34.100         22.44	    14.213
  34.125         22.89	    14.353
  34.150         22.11	    14.107
  34.175         23.44	    14.526
  34.200         23.89	    14.663
  34.225         22.33	    14.177
  34.250         25.44	    15.133
  34.275         24.89	    14.967
  34.300         26.67	    15.492
  34.325         25.56	    15.166
  34.350         20.78	    13.675
  34.375         27.33	    15.684
  34.400         23.44	    14.526
  34.425         25.33	    15.100
  34.450         26.67	    15.492
  34.475         24.44	    14.832
  34.500         25.00	    15.000
  34.525         19.78	    13.342
  34.550         20.78	    13.675
  34.575         27.67	    15.780
  34.600         23.56	    14.560
  34.625         22.89	    14.353
  34.650         21.00	    13.748
  34.675         23.33	    14.491
  34.700         22.56	    14.248
  34.725         23.33	    14.491
  34.750         24.67	    14.900
  34.775         23.22	    14.457
  34.800         23.44	    14.526
  34.825         21.22	    13.820
  34.850         21.89	    14.036
  34.875         23.00	    14.387
  34.900         22.11	    14.107
  34.925         22.22	    14.142
  34.950         23.44	    14.526
  34.975         23.78	    14.629
  35.000         25.89	    15.264
  35.025         21.22	    13.820
  35.050         25.33	    15.100
  35.075         23.22	    14.457
  35.100         22.67	    14.283
  35.125         22.67	    14.283
  35.150         22.56	    14.248
  35.175         23.11	    14.422
  35.200         23.78	    14.629
  35.225         24.33	    14.799
  35.250         23.56	    14.560
  35.275         23.33	    14.491
  35.300         25.11	    15.033
  35.325         22.89	    14.353
  35.350         22.11	    14.107
  35.375         21.56	    13.928
  35.400         20.67	    13.638
  35.425         21.78	    14.000
  35.450         25.00	    15.000
  35.475         23.78	    14.629
  35.500         23.33	    14.491
  35.525         25.56	    15.166
  35.550         23.67	    14.595
  35.575         23.89	    14.663
  35.600         25.56	    15.166
  35.625         24.00	    14.697
  35.650         24.00	    14.697
  35.675         22.11	    14.107
