  34.400         21.44	    13.892
  34.425         21.78	    14.000
  34.450         20.89	    13.711
  34.475         20.22	    13.491
  34.500         23.78	    14.629
  34.525         21.44	    13.892
  34.550         21.33	    13.856
  34.575         18.89	    13.038
  34.600         20.11	    13.454
  34.625         18.56	    12.923
  34.650         18.89	    13.038
  34.675         20.33	    13.528
  34.700         19.56	    13.266
  34.725         22.78	    14.318
  34.750         19.11	    13.115
  34.775         18.00	    12.728
  34.800         21.44	    13.892
  34.825         21.67	    13.964
  34.850         19.67	    13.304
  34.875         19.56	    13.266
  34.900         18.00	    12.728
  34.925         20.89	    13.711
  34.950         21.11	    13.784
  34.975         19.78	    13.342
  35.000         21.11	    13.784
  35.025         20.78	    13.675
  35.050         18.56	    12.923
  35.075         19.67	    13.304
  35.100         19.56	    13.266
  35.125         19.89	    13.379
  35.150         20.22	    13.491
  35.175         19.00	    13.077
  35.200         20.78	    13.675
  35.225         20.33	    13.528
  35.250         21.33	    13.856
  35.275         16.78	    12.288
  35.300         20.00	    13.416
  35.325         21.00	    13.748
  35.350         20.89	    13.711
  35.375         18.67	    12.961
  35.400         18.11	    12.767
  35.425         20.56	    13.601
  35.450         18.78	    13.000
  35.475         21.11	    13.784
  35.500         18.67	    12.961
  35.525         20.33	    13.528
  35.550         17.78	    12.649
  35.575         18.89	    13.038
  35.600         21.67	    13.964
  35.625         20.33	    13.528
  35.650         19.78	    13.342
  35.675         17.78	    12.649
  35.700         19.78	    13.342
  35.725         23.00	    14.387
  35.750         20.00	    13.416
  35.775         18.56	    12.923
  35.800         18.67	    12.961
  35.825         16.44	    12.166
  35.850         20.11	    13.454
  35.875         19.00	    13.077
  35.900         20.00	    13.416
  35.925         19.33	    13.191
  35.950         15.56	    11.832
  35.975         22.00	    14.071
  36.000         19.67	    13.304
  36.025         20.78	    13.675
  36.050         20.11	    13.454
  36.075         20.44	    13.565
  36.100         17.89	    12.689
  36.125         20.67	    13.638
  36.150         19.11	    13.115
  36.175         18.33	    12.845
  36.200         18.89	    13.038
  36.225         21.11	    13.784
  36.250         20.33	    13.528
  36.275         21.89	    14.036
  36.300         17.89	    12.689
  36.325         18.89	    13.038
  36.350         18.11	    12.767
  36.375         21.67	    13.964
  36.400         18.78	    13.000
  36.425         22.00	    14.071
  36.450         16.89	    12.329
  36.475         18.89	    13.038
  36.500         17.00	    12.369
  36.525         21.22	    13.820
  36.550         18.22	    12.806
  36.575         17.89	    12.689
  36.600         19.00	    13.077
  36.625         20.33	    13.528
  36.650         20.67	    13.638
  36.675         16.11	    12.042
  36.700         19.78	    13.342
  36.725         17.78	    12.649
  36.750         20.33	    13.528
  36.775         19.44	    13.229
  36.800         17.89	    12.689
  36.825         17.89	    12.689
  36.850         19.00	    13.077
  36.875         19.89	    13.379
  36.900         17.00	    12.369
  36.925         21.00	    13.748
  36.950         20.11	    13.454
  36.975         16.44	    12.166
  37.000         20.78	    13.675
  37.025         20.56	    13.601
  37.050         19.56	    13.266
  37.075         16.67	    12.247
  37.100         16.67	    12.247
  37.125         16.89	    12.329
  37.150         17.67	    12.610
  37.175         16.56	    12.207
  37.200         19.67	    13.304
  37.225         15.78	    11.916
  37.250         16.33	    12.124
  37.275         18.56	    12.923
  37.300         19.00	    13.077
  37.325         17.33	    12.490
  37.350         18.44	    12.884
  37.375         16.67	    12.247
  37.400         19.33	    13.191
  37.425         18.56	    12.923
  37.450         19.56	    13.266
  37.475         17.89	    12.689
  37.500         17.33	    12.490
  37.525         18.56	    12.923
  37.550         18.11	    12.767
  37.575         17.89	    12.689
  37.600         17.00	    12.369
  37.625         16.22	    12.083
  37.650         18.22	    12.806
  37.675         19.00	    13.077
  37.700         16.44	    12.166
  37.725         17.22	    12.450
  37.750         18.56	    12.923
  37.775         18.44	    12.884
  37.800         19.67	    13.304
  37.825         18.67	    12.961
  37.850         16.78	    12.288
  37.875         14.56	    11.446
  37.900         17.33	    12.490
  37.925         16.33	    12.124
  37.950         18.00	    12.728
  37.975         16.67	    12.247
  38.000         17.56	    12.570
  38.025         17.11	    12.410
  38.050         17.00	    12.369
  38.075         18.78	    13.000
  38.100         16.56	    12.207
  38.125         19.67	    13.304
  38.150         16.22	    12.083
  38.175         17.67	    12.610
  38.200         15.78	    11.916
  38.225         18.56	    12.923
  38.250         20.67	    13.638
  38.275         21.00	    13.748
  38.300         19.11	    13.115
  38.325         21.78	    14.000
  38.350         19.33	    13.191
  38.375         21.00	    13.748
  38.400         19.89	    13.379
  38.425         21.22	    13.820
  38.450         17.67	    12.610
  38.475         19.00	    13.077
  38.500         19.78	    13.342
  38.525         14.11	    11.269
  38.550         18.22	    12.806
  38.575         18.22	    12.806
  38.600         19.44	    13.229
  38.625         16.33	    12.124
  38.650         16.33	    12.124
  38.675         18.67	    12.961
  38.700         18.67	    12.961
  38.725         15.33	    11.747
  38.750         18.33	    12.845
  38.775         15.78	    11.916
  38.800         16.11	    12.042
  38.825         17.22	    12.450
  38.850         17.11	    12.410
  38.875         16.44	    12.166
  38.900         16.56	    12.207
  38.925         15.56	    11.832
  38.950         17.89	    12.689
  38.975         17.33	    12.490
  39.000         18.11	    12.767
  39.025         17.56	    12.570
  39.050         15.44	    11.790
  39.075         16.00	    12.000
  39.100         18.89	    13.038
  39.125         18.78	    13.000
  39.150         17.56	    12.570
  39.175         17.44	    12.530
  39.200         17.67	    12.610
  39.225         17.11	    12.410
  39.250         18.11	    12.767
  39.275         17.44	    12.530
  39.300         16.44	    12.166
  39.325         17.33	    12.490
  39.350         16.44	    12.166
  39.375         18.11	    12.767
  39.400         16.78	    12.288
  39.425         15.89	    11.958
  39.450         17.89	    12.689
  39.475         15.56	    11.832
  39.500         14.89	    11.576
  39.525         16.67	    12.247
  39.550         17.44	    12.530
  39.575         15.33	    11.747
  39.600         15.56	    11.832
  39.625         16.89	    12.329
  39.650         16.11	    12.042
  39.675         17.89	    12.689
  39.700         16.67	    12.247
  39.725         16.11	    12.042
  39.750         15.89	    11.958
  39.775         15.11	    11.662
  39.800         18.00	    12.728
  39.825         16.44	    12.166
  39.850         15.67	    11.874
  39.875         16.44	    12.166
  39.900         17.89	    12.689
  39.925         16.33	    12.124
  39.950         17.33	    12.490
  39.975         15.89	    11.958
  40.000         18.44	    12.884
  40.025         17.78	    12.649
  40.050         17.00	    12.369
  40.075         15.78	    11.916
  40.100         14.00	    11.225
  40.125         16.89	    12.329
  40.150         14.78	    11.533
  40.175         15.56	    11.832
