  40.600         13.56	    11.045
  40.625         15.89	    11.958
  40.650         14.44	    11.402
  40.675         15.00	    11.619
  40.700         13.56	    11.045
  40.725         14.44	    11.402
  40.750         14.89	    11.576
  40.775         14.89	    11.576
  40.800         14.67	    11.489
  40.825         12.11	    10.440
  40.850         13.78	    11.136
  40.875         12.00	    10.392
  40.900         11.78	    10.296
  40.925         12.78	    10.724
  40.950         13.00	    10.817
  40.975         14.33	    11.358
  41.000         14.44	    11.402
  41.025         13.11	    10.863
  41.050         13.78	    11.136
  41.075         13.00	    10.817
  41.100         11.56	    10.198
  41.125         12.78	    10.724
  41.150         13.22	    10.909
  41.175         10.78	     9.849
  41.200         12.33	    10.536
  41.225         12.00	    10.392
  41.250         13.11	    10.863
  41.275         14.78	    11.533
  41.300         13.56	    11.045
  41.325         10.11	     9.539
  41.350         14.78	    11.533
  41.375         12.33	    10.536
  41.400         13.89	    11.180
  41.425         12.67	    10.677
  41.450         14.44	    11.402
  41.475         12.22	    10.488
  41.500         15.00	    11.619
  41.525         13.11	    10.863
  41.550         12.89	    10.770
  41.575         12.67	    10.677
  41.600         13.78	    11.136
  41.625         14.78	    11.533
  41.650         13.11	    10.863
  41.675         13.89	    11.180
  41.700         14.00	    11.225
  41.725         15.67	    11.874
  41.750         12.11	    10.440
  41.775         12.33	    10.536
  41.800         13.56	    11.045
  41.825         11.67	    10.247
  41.850         13.67	    11.091
  41.875         14.44	    11.402
  41.900         13.67	    11.091
  41.925         14.22	    11.314
  41.950         15.11	    11.662
  41.975         12.89	    10.770
  42.000         10.78	     9.849
  42.025         14.22	    11.314
  42.050         11.67	    10.247
  42.075         13.11	    10.863
  42.100         15.78	    11.916
  42.125         11.44	    10.149
  42.150         13.44	    11.000
  42.175         11.67	    10.247
  42.200         12.33	    10.536
  42.225         12.89	    10.770
  42.250         12.33	    10.536
  42.275         13.11	    10.863
  42.300         12.44	    10.583
  42.325         13.33	    10.954
  42.350         11.56	    10.198
  42.375         11.11	    10.000
  42.400         16.00	    12.000
  42.425         12.67	    10.677
  42.450         12.44	    10.583
  42.475         16.44	    12.166
  42.500         14.22	    11.314
  42.525         12.67	    10.677
  42.550         13.22	    10.909
  42.575         15.56	    11.832
  42.600         15.00	    11.619
  42.625         13.00	    10.817
  42.650         12.56	    10.630
  42.675         14.33	    11.358
  42.700         13.44	    11.000
  42.725         15.33	    11.747
  42.750         10.22	     9.592
  42.775         12.22	    10.488
  42.800         15.33	    11.747
  42.825         11.89	    10.344
